text,x,y,w,h,filename,line_num
414,776,107,50,25,053.jpg,0
3. งบเงินอุดหนุน,154,244,172,37,053.jpg,1
"29,367,600",1058,248,129,29,053.jpg,1
บาท,1252,251,54,22,053.jpg,1
06104-1,272,292,93,25,053.jpg,2
(1) ทุนอาหารกลางวันนักเรียน,405,286,288,40,053.jpg,2
"9,279,600",1245,294,111,28,053.jpg,2
บาท,1398,297,51,22,053.jpg,2
,272,339,93,26,053.jpg,3
(2) ค่าอาหารเช้าของนักเรียนในโรงเรียนสังกัด,405,333,427,33,053.jpg,3
กรุงเทพมหานคร,444,397,165,31,053.jpg,4
"20,088,000",1232,395,124,28,053.jpg,4
บาท,1398,398,51,22,053.jpg,4
4. งบรายจ่ายอื่น,154,479,170,36,053.jpg,5
"4,548,300",1072,489,115,30,053.jpg,5
บาท,1252,493,54,22,053.jpg,5
07109-1,272,534,93,26,053.jpg,6
(1) ค่าใช้จ่ายในการพัฒนาคุณภาพการดําเนินงาน,405,528,460,40,053.jpg,6
ศูนย์วิชาการเขต,444,574,158,41,053.jpg,7
"32,200",1276,583,80,28,053.jpg,7
บาท,1398,586,51,22,053.jpg,7
07124-1,272,628,93,25,053.jpg,8
(2) ค่าใช้จ่ายในการจัดประชุมสัมมนา,405,622,349,40,053.jpg,8
ey     oe         aคณะกรรมการสถานศึกษาขันพื้นฐานโรง เรียน,444,673,424,45,053.jpg,9
งกดกรุงเทพมหานคร,444,724,216,39,053.jpg,10
"94,500",1276,731,80,28,053.jpg,10
บาท,1398,734,51,22,053.jpg,10
07125-1,272,776,93,25,053.jpg,11
(3) ค่าใช้จ่ายในการสัมมนาประธานกรรมการ,405,770,419,33,053.jpg,11
 0    ao   a ywเครือข่ายผู้ปกครองเพื่อพัฒนาโรงเรียนสังกัด,445,820,410,45,053.jpg,12
กรุงเทพมหานคร,444,880,165,31,053.jpg,13
"25,900",1276,879,80,28,053.jpg,13
บาท,1398,882,51,22,053.jpg,13
07126-1,272,924,93,25,053.jpg,14
(4) ค่าใช้จ่ายในการส่งเสริมสนับสนุนให้นักเรียน,405,918,445,40,053.jpg,14
สร้างสรรค์ผลงานเพื่อการเรียนรู้,444,960,303,45,053.jpg,15
"142,100",1265,973,91,28,053.jpg,15
บาท,1398,976,51,22,053.jpg,15
,272,1018,95,26,053.jpg,16
(5) ค่าใช้จ่ายโครงการเกษตรปลอดสารพิษ,405,1012,396,33,053.jpg,16
"10,000",1278,1020,78,28,053.jpg,16
บาท,1398,1023,51,22,053.jpg,16
,272,1065,95,26,053.jpg,17
(6) ค่าใช้จ่ายในการฝึกอบรมนายหมู่ลูกเสือสามัญ,405,1059,457,40,053.jpg,17
สามัญรุ่นใหญ่ และหัวหน้าหน่วยยุวกาชาด,444,1106,392,40,053.jpg,18
"226,000",1263,1114,93,28,053.jpg,18
บาท,1398,1117,51,22,053.jpg,18
,272,1158,95,26,053.jpg,19
(7 ค่าใช้จ่ายตามโครงการเรียนฟรี เรียนดี,405,1153,390,33,053.jpg,19
อย่างมีคุณภาพ โรงเรียนสังกัดกรุงเทพมหานคร,444,1200,438,40,053.jpg,20
"4,017,600",1245,1211,111,28,053.jpg,20
บาท,1398,1214,51,22,053.jpg,20
